Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00-04:00,54.97999954223633,55.25,54.2400016784668,54.59000015258789,48569200,0.0,0.0,,,,,0,18,5,2020,0,AMD
2020-05-19 00:00:00-04:00,54.38999938964844,56.72999954223633,54.36000061035156,55.470001220703125,60388500,0.0,0.0,0.01612018805010962,,,,0,19,5,2020,1,AMD
2020-05-20 00:00:00-04:00,56.54999923706055,56.97999954223633,55.630001068115234,56.38999938964844,50888200,0.0,0.0,0.016585508359461487,,,,0,20,5,2020,2,AMD
2020-05-21 00:00:00-04:00,56.68000030517578,56.720001220703125,54.61000061035156,54.650001525878906,48496100,0.0,0.0,-0.030856497297443553,,,,0,21,5,2020,3,AMD
2020-05-22 00:00:00-04:00,54.77000045776367,55.369998931884766,53.779998779296875,55.16999816894531,43524100,0.0,0.0,0.009515034374155906,,,,0,22,5,2020,4,AMD
2020-05-26 00:00:00-04:00,56.0099983215332,56.08000183105469,53.02000045776367,53.189998626708984,51618900,0.0,0.0,-0.03588906304062289,,,,0,26,5,2020,1,AMD
2020-05-27 00:00:00-04:00,53.27000045776367,53.279998779296875,49.09000015258789,52.7400016784668,102414500,0.0,0.0,-0.008460179730409356,,,,0,27,5,2020,2,AMD
2020-05-28 00:00:00-04:00,52.25,53.540000915527344,51.25,51.7400016784668,53670200,0.0,0.0,-0.018960939859209214,,,,0,28,5,2020,3,AMD
2020-05-29 00:00:00-04:00,52.06999969482422,53.79999923706055,51.849998474121094,53.79999923706055,64666700,0.0,0.0,0.039814408422237824,,,,0,29,5,2020,4,AMD
2020-06-01 00:00:00-04:00,53.310001373291016,54.11000061035156,52.88999938964844,53.630001068115234,36864400,0.0,0.0,-0.0031598173114509853,,,,0,1,6,2020,0,AMD
2020-06-02 00:00:00-04:00,53.45000076293945,53.56999969482422,52.0099983215332,53.540000915527344,42855200,0.0,0.0,-0.0016781680178149516,,,,0,2,6,2020,1,AMD
2020-06-03 00:00:00-04:00,53.599998474121094,53.650001525878906,52.33000183105469,52.72999954223633,46765300,0.0,0.0,-0.01512890099813402,,,,0,3,6,2020,2,AMD
2020-06-04 00:00:00-04:00,52.59000015258789,53.7400016784668,52.20000076293945,52.630001068115234,44869100,0.0,0.0,-0.0018964247105861531,,,,0,4,6,2020,3,AMD
2020-06-05 00:00:00-04:00,52.9900016784668,53.56999969482422,52.08000183105469,53.099998474121094,53908300,0.0,0.0,0.008930218439432869,,,,0,5,6,2020,4,AMD
2020-06-08 00:00:00-04:00,53.29999923706055,53.349998474121094,52.2599983215332,52.970001220703125,39681700,0.0,0.0,-0.0024481592684286735,,,,0,8,6,2020,0,AMD
2020-06-09 00:00:00-04:00,52.95000076293945,56.459999084472656,52.720001220703125,56.38999938964844,79919100,0.0,0.0,0.0645648119715092,,,,0,9,6,2020,1,AMD
2020-06-10 00:00:00-04:00,57.20000076293945,59.0,57.029998779296875,57.439998626708984,78719400,0.0,0.0,0.01862030942410864,,,,0,10,6,2020,2,AMD
2020-06-11 00:00:00-04:00,55.939998626708984,56.68000030517578,52.79999923706055,52.83000183105469,78715400,0.0,0.0,-0.08025760629998857,,,,0,11,6,2020,3,AMD
2020-06-12 00:00:00-04:00,55.0099983215332,55.599998474121094,52.11000061035156,53.5,71189100,0.0,0.0,0.012682153051743361,,,,0,12,6,2020,4,AMD
2020-06-15 00:00:00-04:00,52.58000183105469,54.72999954223633,52.40999984741211,54.68000030517578,56740700,0.0,0.0,0.02205608047057539,,57723205.0,54.059000205993655,0,15,6,2020,0,AMD
2020-06-16 00:00:00-04:00,55.720001220703125,56.06999969482422,53.59000015258789,54.459999084472656,50949700,0.0,0.0,-0.004023431226687468,0.02976323865082875,57842230.0,54.05250015258789,0,16,6,2020,1,AMD
2020-06-17 00:00:00-04:00,54.790000915527344,55.81999969482422,54.29999923706055,54.54999923706055,45146500,0.0,0.0,0.0016525918858039113,0.029533593810511384,57080130.0,54.00650005340576,0,17,6,2020,2,AMD
2020-06-18 00:00:00-04:00,54.619998931884766,55.119998931884766,53.650001525878906,54.040000915527344,40354700,0.0,0.0,-0.00934919025968961,0.02931633585247298,56553455.0,53.88900012969971,0,18,6,2020,3,AMD
2020-06-19 00:00:00-04:00,54.40999984741211,55.459999084472656,53.81999969482422,54.22999954223633,52801500,0.0,0.0,0.003515888665619693,0.02851451347727452,56768725.0,53.86800003051758,0,19,6,2020,4,AMD
2020-06-22 00:00:00-04:00,54.66999816894531,55.16999816894531,53.7400016784668,54.7599983215332,44704800,0.0,0.0,0.009773165844932263,0.028519102634590756,56827760.0,53.847500038146975,0,22,6,2020,0,AMD
2020-06-23 00:00:00-04:00,55.04999923706055,55.369998931884766,53.869998931884766,53.9900016784668,48089000,0.0,0.0,-0.014061297784291993,0.027471072715305245,56651265.0,53.88750019073486,0,23,6,2020,1,AMD
2020-06-24 00:00:00-04:00,53.939998626708984,54.7400016784668,51.91999816894531,52.38999938964844,53535500,0.0,0.0,-0.02963515908643688,0.028256125269153245,54207315.0,53.87000007629395,0,24,6,2020,2,AMD
2020-06-25 00:00:00-04:00,52.560001373291016,52.70000076293945,50.540000915527344,51.93000030517578,51129600,0.0,0.0,-0.00878028421133259,0.027986019783477534,54080285.0,53.879500007629396,0,25,6,2020,3,AMD
2020-06-26 00:00:00-04:00,51.849998474121094,51.95000076293945,49.45000076293945,50.099998474121094,65485700,0.0,0.0,-0.03523978086463242,0.02747259093002882,54121235.0,53.69449996948242,0,26,6,2020,4,AMD
2020-06-29 00:00:00-04:00,50.150001525878906,50.279998779296875,48.41999816894531,50.279998779296875,49905800,0.0,0.0,0.003592820572015709,0.027514484391790106,54773305.0,53.5269998550415,0,29,6,2020,0,AMD
2020-06-30 00:00:00-04:00,51.15999984741211,52.77000045776367,50.81999969482422,52.61000061035156,42275700,0.0,0.0,0.04634053078008593,0.029635918354866966,54744330.0,53.480499839782716,0,30,6,2020,1,AMD
2020-07-01 00:00:00-04:00,52.630001068115234,52.869998931884766,51.599998474121094,52.58000183105469,32370900,0.0,0.0,-0.0005702105863685247,0.029434624679950144,54024610.0,53.47299995422363,0,1,7,2020,2,AMD
2020-07-02 00:00:00-04:00,53.029998779296875,53.189998626708984,52.04999923706055,52.34000015258789,29081400,0.0,0.0,-0.004564504946917847,0.029451017732105306,53235225.0,53.458499908447266,0,2,7,2020,3,AMD
2020-07-06 00:00:00-04:00,52.900001525878906,53.52000045776367,52.33000183105469,53.400001525878906,36769400,0.0,0.0,0.020252223351180154,0.02973630764475373,52378280.0,53.47350006103515,0,6,7,2020,0,AMD
2020-07-07 00:00:00-04:00,53.279998779296875,54.16999816894531,52.86000061035156,52.93000030517578,32153100,0.0,0.0,-0.008801520735450707,0.029805632131832717,52001850.0,53.47150001525879,0,7,7,2020,1,AMD
2020-07-08 00:00:00-04:00,53.0099983215332,53.470001220703125,52.06999969482422,53.43000030517578,35608300,0.0,0.0,0.009446438638148091,0.025844342377421,49786310.0,53.323500061035155,0,8,7,2020,2,AMD
2020-07-09 00:00:00-04:00,53.52000045776367,57.58000183105469,53.310001373291016,57.2599983215332,87216300,0.0,0.0,0.07168253779677425,0.03042922308298806,50211155.0,53.31450004577637,0,9,7,2020,3,AMD
2020-07-10 00:00:00-04:00,57.540000915527344,58.150001525878906,55.5099983215332,55.880001068115234,59839700,0.0,0.0,-0.02410054652235305,0.02464763588603646,49267370.0,53.467000007629395,0,10,7,2020,4,AMD
2020-07-13 00:00:00-04:00,56.68000030517578,58.349998474121094,53.380001068115234,53.59000015258789,57741800,0.0,0.0,-0.04098068847092429,0.026406948757714894,48595005.0,53.47150001525879,0,13,7,2020,0,AMD
2020-07-14 00:00:00-04:00,53.29999923706055,54.86000061035156,52.2599983215332,54.720001220703125,54890100,0.0,0.0,0.021086043383051978,0.026365958297697716,48502475.0,53.47350006103515,0,14,7,2020,1,AMD
2020-07-15 00:00:00-04:00,54.959999084472656,55.369998931884766,53.59000015258789,55.34000015258789,42360300,0.0,0.0,0.011330389584315093,0.026454931556911747,48073005.0,53.51750011444092,0,15,7,2020,2,AMD
2020-07-16 00:00:00-04:00,54.68000030517578,55.150001525878906,53.7400016784668,54.91999816894531,36887100,0.0,0.0,-0.007589482878288978,0.026525936065525633,47660035.0,53.53600006103515,0,16,7,2020,3,AMD
2020-07-17 00:00:00-04:00,55.310001373291016,55.810001373291016,54.68000030517578,55.040000915527344,34710400,0.0,0.0,0.0021850464417876303,0.02642188124543695,47377820.0,53.58600006103516,0,17,7,2020,4,AMD
2020-07-20 00:00:00-04:00,55.22999954223633,57.529998779296875,54.83000183105469,57.459999084472656,45034300,0.0,0.0,0.04396798925674816,0.028099965360136155,46989460.0,53.747500038146974,0,20,7,2020,0,AMD
