Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00-04:00,38.81525125192478,38.89252129408699,38.059725589811826,38.68647003173828,26966500,0.0,0.0,,,,,0,18,5,2020,0,CSCO
2020-05-19 00:00:00-04:00,38.48899670077472,38.617777900306024,38.12840213681153,38.300113677978516,24345400,0.0,0.0,-0.009986859836082274,,,,0,19,5,2020,1,CSCO
2020-05-20 00:00:00-04:00,38.67787866285934,39.33896600536986,38.660707180247,39.01271438598633,20184500,0.0,0.0,0.018605707387692183,,,,0,20,5,2020,2,CSCO
2020-05-21 00:00:00-04:00,39.021300804536594,39.20159645484089,38.257187860282386,38.325870513916016,18674900,0.0,0.0,-0.017605641721690435,,,,0,21,5,2020,3,CSCO
2020-05-22 00:00:00-04:00,38.35163613859099,38.592033677048704,37.879431717707156,38.54910659790039,12592800,0.0,0.0,0.0058246839795410565,,,,0,22,5,2020,4,CSCO
2020-05-26 00:00:00-04:00,39.3046253766331,39.321796860266204,38.36021670269164,38.49758529663086,21776900,0.0,0.0,-0.0013365109030136768,,,,0,26,5,2020,1,CSCO
2020-05-27 00:00:00-04:00,38.66929884353916,39.476338964983626,38.46324430448643,39.45916748046875,22157200,0.0,0.0,0.024977727211427103,,,,0,27,5,2020,2,CSCO
2020-05-28 00:00:00-04:00,39.407650589783394,39.88843898600495,38.95261450391259,39.150081634521484,20013000,0.0,0.0,-0.007833055426226476,,,,0,28,5,2020,3,CSCO
2020-05-29 00:00:00-04:00,39.52785375601375,41.05607986450195,38.986963452117315,41.05607986450195,43553600,0.0,0.0,0.048684399888959895,,,,0,29,5,2020,4,CSCO
2020-06-01 00:00:00-04:00,40.480845205961835,40.601042309628454,39.69097337809833,39.75107192993164,18712400,0.0,0.0,-0.03178598489863749,,,,0,1,6,2020,0,CSCO
2020-06-02 00:00:00-04:00,39.83692432589488,40.26620151356562,39.390475657702304,40.25761413574219,17285900,0.0,0.0,0.012742856512232281,,,,0,2,6,2020,1,CSCO
2020-06-03 00:00:00-04:00,40.33488770282927,40.523770730032545,39.957124923548044,40.30054473876953,17492000,0.0,0.0,0.0010663971014921447,,,,0,3,6,2020,2,CSCO
2020-06-04 00:00:00-04:00,40.154587277424945,40.566692971741936,39.948532792703986,40.23185729980469,14100700,0.0,0.0,-0.0017043799137227422,,,,0,4,6,2020,3,CSCO
2020-06-05 00:00:00-04:00,40.58387500871407,41.459601065110014,40.52377645068819,41.064666748046875,22591100,0.0,0.0,0.0207002486123411,,,,0,5,6,2020,4,CSCO
2020-06-08 00:00:00-04:00,40.74699804277141,41.347986881112206,40.45508936558449,41.32223129272461,17820900,0.0,0.0,0.00627216936297148,,,,0,8,6,2020,0,CSCO
2020-06-09 00:00:00-04:00,41.227792078626244,41.41667513772097,40.772759190944456,41.25354766845703,18597300,0.0,0.0,-0.0016621470360839163,,,,0,9,6,2020,1,CSCO
2020-06-10 00:00:00-04:00,40.9187086413832,41.06466461409404,40.45508841059666,40.71265411376953,18462400,0.0,0.0,-0.013111443385051547,,,,0,10,6,2020,2,CSCO
2020-06-11 00:00:00-04:00,40.34346818251886,40.35205228450323,37.46730929929325,37.493064880371094,35582000,0.0,0.0,-0.07908079940947721,,,,0,11,6,2020,3,CSCO
2020-06-12 00:00:00-04:00,38.60061538195525,39.373315859069415,37.87084525644543,38.6950569152832,26125600,0.0,0.0,0.03205904982020802,,,,0,12,6,2020,4,CSCO
