Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00-04:00,371.5899963378906,375.489990234375,367.2099914550781,367.9700012207031,2351900,0.0,0.0,,,,,0,18,5,2020,0,ADBE
2020-05-19 00:00:00-04:00,369.8800048828125,376.0,368.8900146484375,372.20001220703125,2753700,0.0,0.0,0.011495532169186307,,,,0,19,5,2020,1,ADBE
2020-05-20 00:00:00-04:00,377.2099914550781,384.3999938964844,377.05999755859375,383.6300048828125,2824700,0.0,0.0,0.03070927539202617,,,,0,20,5,2020,2,ADBE
2020-05-21 00:00:00-04:00,382.0,385.1199951171875,380.6000061035156,382.1700134277344,2261100,0.0,0.0,-0.003805728010049969,,,,0,21,5,2020,3,ADBE
2020-05-22 00:00:00-04:00,381.3900146484375,386.5199890136719,380.95001220703125,385.260009765625,1688200,0.0,0.0,0.008085397151325502,,,,0,22,5,2020,4,ADBE
2020-05-26 00:00:00-04:00,391.0,391.2699890136719,374.80999755859375,376.6300048828125,3526000,0.0,0.0,-0.0224004689406061,,,,0,26,5,2020,1,ADBE
2020-05-27 00:00:00-04:00,373.239990234375,375.70001220703125,361.44000244140625,375.1700134277344,3553300,0.0,0.0,-0.003876460813397986,,,,0,27,5,2020,2,ADBE
2020-05-28 00:00:00-04:00,372.5,386.8999938964844,372.5,379.8299865722656,2903600,0.0,0.0,0.012420963770412907,,,,0,28,5,2020,3,ADBE
2020-05-29 00:00:00-04:00,382.6199951171875,389.04998779296875,377.0799865722656,386.6000061035156,5892000,0.0,0.0,0.017823815313649405,,,,0,29,5,2020,4,ADBE
2020-06-01 00:00:00-04:00,387.0799865722656,389.989990234375,382.8999938964844,389.67999267578125,2034100,0.0,0.0,0.00796685598458291,,,,0,1,6,2020,0,ADBE
