Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00+01:00,8838.837515887193,8887.781242667448,8718.975327853917,8779.9052734375,2098697,0.0,0.0,,,,,0,18,5,2020,0,AZN.L
2020-05-19 00:00:00+01:00,8807.873054303898,8835.84089797826,8662.040726573307,8666.0361328125,1595315,0.0,0.0,-0.012969290337277006,,,,0,19,5,2020,1,AZN.L
2020-05-20 00:00:00+01:00,8715.978956958244,8871.7998046875,8687.611181682414,8871.7998046875,2069578,0.0,0.0,0.023743689585589145,,,,0,20,5,2020,2,AZN.L
2020-05-21 00:00:00+01:00,8819.8584654597,9324.2784569724,8738.951496524,8950.7080078125,3864998,0.0,0.0,0.008894272285462135,,,,0,21,5,2020,3,AZN.L
2020-05-22 00:00:00+01:00,8910.757012556796,9004.649082860611,8798.885609641611,8985.6708984375,2205478,0.0,0.0,0.0039061592216484975,,,,0,22,5,2020,4,AZN.L
2020-05-26 00:00:00+01:00,9089.54949748472,9102.534568195413,8631.076616237964,8662.041015625,2388420,0.0,0.0,-0.0360162180954986,,,,0,26,5,2020,1,AZN.L
2020-05-27 00:00:00+01:00,8663.039503940487,8719.974042361402,8246.518407071677,8319.4345703125,4037131,0.0,0.0,-0.03955262330142406,,,,0,27,5,2020,2,AZN.L
2020-05-28 00:00:00+01:00,8482.248277262015,8713.981861850425,8473.258612342637,8688.01171875,2394818,0.0,0.0,0.04430314888859743,,,,0,28,5,2020,3,AZN.L
2020-05-29 00:00:00+01:00,8821.856075174825,8979.674605505172,8570.1455078125,8570.1455078125,6105511,0.0,0.0,-0.013566534525169649,,,,0,29,5,2020,4,AZN.L
2020-06-01 00:00:00+01:00,8770.916460934808,8793.890049205107,8555.631737803164,8694.0048828125,1990220,0.0,0.0,0.014452423810901616,,,,0,1,6,2020,0,AZN.L
