Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00+05:00,79.56653252687548,79.56653252687548,77.31936308719257,77.5773696899414,3039943,0.0,0.0,0.0,,,,,0,18,5,2020,0,PPL.KA
2020-05-19 00:00:00+05:00,78.22654832076692,80.93980207575972,77.83537294000521,79.6580810546875,7249584,0.0,0.0,0.0,0.026821112562364746,,,,0,19,5,2020,1,PPL.KA
2020-05-20 00:00:00+05:00,79.74130623640319,79.74130623640319,77.48581231716841,78.0933837890625,1519176,0.0,0.0,0.0,-0.01964266832577588,,,,0,20,5,2020,2,PPL.KA
2020-05-21 00:00:00+05:00,78.85077702503955,79.40008885499682,78.02681562994213,78.2265625,2076658,0.0,0.0,0.0,0.001705377645015771,,,,0,21,5,2020,3,PPL.KA
2020-05-22 00:00:00+05:00,78.2265625,78.2265625,78.2265625,78.2265625,0,0.0,0.0,0.0,0.0,,,,0,22,5,2020,4,PPL.KA
2020-05-25 00:00:00+05:00,78.2265625,78.2265625,78.2265625,78.2265625,0,0.0,0.0,0.0,0.0,,,,0,25,5,2020,0,PPL.KA
2020-05-26 00:00:00+05:00,78.2265625,78.2265625,78.2265625,78.2265625,0,0.0,0.0,0.0,0.0,,,,0,26,5,2020,1,PPL.KA
2020-05-27 00:00:00+05:00,78.2265625,78.2265625,78.2265625,78.2265625,0,0.0,0.0,0.0,0.0,,,,0,27,5,2020,2,PPL.KA
2020-05-28 00:00:00+05:00,77.40257292705171,77.40257292705171,76.3622157640537,76.67848205566406,2084403,0.0,0.0,0.0,-0.019789703073504472,,,,0,28,5,2020,3,PPL.KA
2020-05-29 00:00:00+05:00,76.75340662101536,78.90070576437569,76.75340662101536,78.01847839355469,10532731,0.0,0.0,0.0,0.017475519884677215,,,,0,29,5,2020,4,PPL.KA
2020-06-01 00:00:00+05:00,78.81746663079463,78.90070029479386,77.90195347533646,78.53449249267578,2693813,0.0,0.0,0.0,0.00661399850069011,,,,0,1,6,2020,0,PPL.KA
2020-06-02 00:00:00+05:00,79.06716995589214,79.47498831770992,78.56779962613837,79.15872192382812,5138637,0.0,0.0,0.0,0.007948474757261126,,,,0,2,6,2020,1,PPL.KA
2020-06-03 00:00:00+05:00,80.31559188129721,81.64724809329937,79.48330595506614,79.63311767578125,6961021,0.0,0.0,0.0,0.005992968815358379,,,,0,3,6,2020,2,PPL.KA
2020-06-04 00:00:00+05:00,79.07548755350228,79.40007855643479,77.8769937889283,78.05177307128906,2372961,0.0,0.0,0.0,-0.019857876354037574,,,,0,4,6,2020,3,PPL.KA
2020-06-05 00:00:00+05:00,78.2182356856941,78.65102158195187,77.90196296358477,78.51785278320312,766672,0.0,0.0,0.0,0.005971417349973196,,,,0,5,6,2020,4,PPL.KA
2020-06-08 00:00:00+05:00,81.13953582721933,81.2976721513506,80.10750327723818,80.45706176757812,3545675,0.0,0.0,0.0,0.024697682318559844,,,,0,8,6,2020,0,PPL.KA
2020-06-09 00:00:00+05:00,79.85783911551576,79.85783911551576,78.81748161609612,79.15872192382812,2403196,0.0,0.0,0.0,-0.016137052674140673,,,,0,9,6,2020,1,PPL.KA
