Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00+05:00,129.8121483359137,130.59414922950353,125.32345891104879,126.08200073242188,1394776,0.0,0.0,0.0,,,,,0,18,5,2020,0,PSO.KA
2020-05-19 00:00:00+05:00,127.07513263260883,128.71733911958444,126.29313181640816,126.69194793701172,1717534,0.0,0.0,0.0,0.004837702455914528,,,,0,19,5,2020,1,PSO.KA
2020-05-20 00:00:00+05:00,128.2403296881175,130.20314761780784,126.38697947286816,127.18462371826172,2041337,0.0,0.0,0.0,0.0038887694859262023,,,,0,20,5,2020,2,PSO.KA
2020-05-21 00:00:00+05:00,127.46614565514416,128.16994168642034,125.6049797100366,126.08200073242188,450347,0.0,0.0,0.0,-0.008669467688817156,,,,0,21,5,2020,3,PSO.KA
2020-05-22 00:00:00+05:00,126.08200073242188,126.08200073242188,126.08200073242188,126.08200073242188,0,0.0,0.0,0.0,0.0,,,,0,22,5,2020,4,PSO.KA
2020-05-25 00:00:00+05:00,126.08200073242188,126.08200073242188,126.08200073242188,126.08200073242188,0,0.0,0.0,0.0,0.0,,,,0,25,5,2020,0,PSO.KA
2020-05-26 00:00:00+05:00,126.08200073242188,126.08200073242188,126.08200073242188,126.08200073242188,0,0.0,0.0,0.0,0.0,,,,0,26,5,2020,1,PSO.KA
2020-05-27 00:00:00+05:00,126.08200073242188,126.08200073242188,126.08200073242188,126.08200073242188,0,0.0,0.0,0.0,0.0,,,,0,27,5,2020,2,PSO.KA
2020-05-28 00:00:00+05:00,125.50331904852062,125.90213518107505,124.33813350180705,125.08885955810547,667435,0.0,0.0,0.0,-0.007876946499477788,,,,0,28,5,2020,3,PSO.KA
2020-05-29 00:00:00+05:00,125.12011960362221,126.60591625096144,123.24332258252166,123.83763885498047,564312,0.0,0.0,0.0,-0.010002654972993796,,,,0,29,5,2020,4,PSO.KA
2020-06-01 00:00:00+05:00,124.33814185822943,124.7291423043245,121.84355710296109,122.50826263427734,686646,0.0,0.0,0.0,-0.01073483177646728,,,,0,1,6,2020,0,PSO.KA
2020-06-02 00:00:00+05:00,122.57864514552756,123.32154363871999,121.64024642084306,121.82791900634766,723286,0.0,0.0,0.0,-0.005553450953432515,,,,0,2,6,2020,1,PSO.KA
2020-06-03 00:00:00+05:00,123.55613207409944,125.04192888937796,122.3831308202314,123.04783630371094,1281463,0.0,0.0,0.0,0.010013446074702559,,,,0,3,6,2020,2,PSO.KA
2020-06-04 00:00:00+05:00,123.15730646717755,123.81418425502798,121.99212101566424,122.10160064697266,560278,0.0,0.0,0.0,-0.007689982084713387,,,,0,4,6,2020,3,PSO.KA
2020-06-05 00:00:00+05:00,122.16416508025334,122.38312434813842,120.95987717450018,121.52291870117188,496112,0.0,0.0,0.0,-0.0047393477459308775,,,,0,5,6,2020,4,PSO.KA
2020-06-08 00:00:00+05:00,125.04191869679777,125.11230783490541,123.08691676637638,124.1191635131836,1337080,0.0,0.0,0.0,0.021364240093639797,,,,0,8,6,2020,0,PSO.KA
2020-06-09 00:00:00+05:00,123.18077304756227,123.5561301017401,122.69592442301425,123.29025268554688,472537,0.0,0.0,0.0,-0.006678346873878804,,,,0,9,6,2020,1,PSO.KA
2020-06-10 00:00:00+05:00,123.75164312395748,124.33814380227008,123.0087446512389,124.15045928955078,755352,0.0,0.0,0.0,0.006977085254240345,,,,0,10,6,2020,2,PSO.KA
2020-06-11 00:00:00+05:00,124.92464375381032,124.92464375381032,122.14853817280384,122.52389526367188,834169,0.0,0.0,0.0,-0.0131015546393215,,,,0,11,6,2020,3,PSO.KA
2020-06-12 00:00:00+05:00,120.5063310675145,122.38312826150995,120.45158528260006,121.804443359375,624699,0.0,0.0,0.0,-0.0058719313710081655,,730368.15,124.30959129333496,0,12,6,2020,4,PSO.KA
2020-06-15 00:00:00+05:00,121.21014101461205,121.21014101461205,115.07142909994951,115.68138885498047,1143333,0.0,0.0,0.0,-0.050269549578983,0.013636058201543157,717796.0,123.7895606994629,0,15,6,2020,0,PSO.KA
2020-06-16 00:00:00+05:00,116.90132581573947,118.70774609340198,114.36763845281756,118.02739715576172,927884,0.0,0.0,0.0,0.020279911263187067,0.01457959539600455,678313.5,123.3563331604004,0,16,6,2020,1,PSO.KA
2020-06-17 00:00:00+05:00,118.1681481189909,119.990211519014,116.32262564821785,116.90912628173828,771366,0.0,0.0,0.0,-0.009474671991178796,0.014532514700190988,614814.95,122.84255828857422,0,17,6,2020,2,PSO.KA
2020-06-18 00:00:00+05:00,116.71362824592575,118.16815032146188,114.30506416749033,114.7038803100586,736583,0.0,0.0,0.0,-0.018862906958737158,0.014875846136508957,629126.75,122.27365226745606,0,18,6,2020,3,PSO.KA
2020-06-19 00:00:00+05:00,115.00103798625915,116.08801864220636,112.2171169930352,112.84272003173828,559668,0.0,0.0,0.0,-0.01622578306234601,0.015052540977890112,657110.15,121.61168823242187,0,19,6,2020,4,PSO.KA
2020-06-22 00:00:00+05:00,113.10861198751957,113.62473545573643,109.59742357980949,112.54557037353516,1117870,0.0,0.0,0.0,-0.0026333081843431527,0.015014082677737553,713003.65,120.93486671447754,0,22,6,2020,0,PSO.KA
2020-06-23 00:00:00+05:00,113.3901118409098,116.04890969043237,112.99911145525148,115.37638854980469,1262432,0.0,0.0,0.0,0.02515263965408976,0.016485161433247526,776125.25,120.39958610534669,0,23,6,2020,1,PSO.KA
2020-06-24 00:00:00+05:00,115.73612984503751,117.84752982735482,114.95412896770617,115.52498626708984,1375883,0.0,0.0,0.0,0.0012879387121829122,0.0165053312623902,844919.4,119.87173538208008,0,24,6,2020,2,PSO.KA
2020-06-25 00:00:00+05:00,114.8602860494686,114.9463066183042,113.54651844655982,114.07828521728516,779352,0.0,0.0,0.0,-0.012522841132047047,0.01659179637774227,850515.25,119.32120666503906,0,25,6,2020,3,PSO.KA
2020-06-26 00:00:00+05:00,116.11932051695432,116.4399318244647,115.34513531309186,116.12713623046875,1248445,0.0,0.0,0.0,0.017960043923180846,0.017265036700322867,884721.9,118.93568153381348,0,26,6,2020,4,PSO.KA
2020-06-29 00:00:00+05:00,118.08211309960886,123.53265927475772,117.69892843693847,122.4456787109375,3424132,0.0,0.0,0.0,0.054410559715593276,0.02139369932184289,1021596.2,118.93255233764648,0,29,6,2020,0,PSO.KA
2020-06-30 00:00:00+05:00,122.7819434309303,124.9246299555608,122.03122933211255,123.6812515258789,2890666,0.0,0.0,0.0,0.010090783341225817,0.02145850770629517,1129965.2,119.02521896362305,0,30,6,2020,1,PSO.KA
2020-07-01 00:00:00+05:00,121.60113472011679,129.03014295060623,121.40563450352496,126.8483657836914,2252597,0.0,0.0,0.0,0.025607068320697035,0.022078595365220402,1178521.9,119.21524543762207,0,1,7,2020,2,PSO.KA
2020-07-02 00:00:00+05:00,128.63914035543178,128.9910383529056,125.11232080304822,125.75355529785156,1212524,0.0,0.0,0.0,-0.008630859996310636,0.022100766207627232,1211134.2,119.39784317016601,0,2,7,2020,3,PSO.KA
2020-07-03 00:00:00+05:00,125.35474538481442,125.98034848494534,123.94714139261652,124.61184692382812,424749,0.0,0.0,0.0,-0.009078935154710033,0.02218850322193945,1207566.05,119.55228958129882,0,3,7,2020,4,PSO.KA
2020-07-06 00:00:00+05:00,125.74573201588103,127.81021366682957,124.72912858140505,127.2940902709961,983826,0.0,0.0,0.0,0.02152478607276853,0.02219609982586459,1189903.35,119.71103591918946,0,6,7,2020,0,PSO.KA
2020-07-07 00:00:00+05:00,127.66162940641611,128.95192594139826,127.66162940641611,127.95096588134766,736812,0.0,0.0,0.0,0.005160299342672925,0.02212434446218396,1203117.1,119.94407157897949,0,7,7,2020,1,PSO.KA
2020-07-08 00:00:00+05:00,127.55214663352692,129.42112800475948,127.55214663352692,128.94410705566406,899781,0.0,0.0,0.0,0.007761888841365749,0.022134164269791312,1210338.55,120.18375396728516,0,8,7,2020,2,PSO.KA
2020-07-09 00:00:00+05:00,130.2109670786617,131.03989806551323,128.64696526046075,130.33609008789062,1700472,0.0,0.0,0.0,0.010795243489690076,0.021912654010039084,1253653.7,120.5743637084961,0,9,7,2020,3,PSO.KA
2020-07-10 00:00:00+05:00,129.81212353346447,129.81212353346447,128.28722446879522,128.78770446777344,430914,0.0,0.0,0.0,-0.011879945294300698,0.022085839600233612,1243964.45,120.92352676391602,0,10,7,2020,4,PSO.KA
2020-07-13 00:00:00+05:00,128.83463682368404,136.85014533623493,128.83463682368404,135.8335418701172,4318065,0.0,0.0,0.0,0.054708929175042664,0.021211091289009484,1402701.05,121.93113441467285,0,13,7,2020,0,PSO.KA
2020-07-14 00:00:00+05:00,136.06032888533568,136.77194057295338,132.15814044287248,132.76028442382812,1771451,0.0,0.0,0.0,-0.02262517345846493,0.022084361291108884,1444879.4,122.66777877807617,0,14,7,2020,1,PSO.KA
2020-07-15 00:00:00+05:00,133.52663823262606,134.19134369370747,131.37613600633193,132.06430053710938,801624,0.0,0.0,0.0,-0.00524241033181938,0.02194685327909659,1446392.3,123.42553749084473,0,15,7,2020,2,PSO.KA
2020-07-16 00:00:00+05:00,132.35364666857546,134.89514948495875,132.35364666857546,133.1512908935547,975774,0.0,0.0,0.0,0.008230766013407775,0.021130449314905122,1458351.85,124.34790802001953,0,16,7,2020,3,PSO.KA
2020-07-17 00:00:00+05:00,134.26953806201377,134.85603867550455,132.95578241533946,133.4171600341797,971406,0.0,0.0,0.0,0.001996744746827428,0.020425955024283356,1478938.75,125.3766300201416,0,17,7,2020,4,PSO.KA
2020-07-20 00:00:00+05:00,134.89514231845712,137.94494076313757,133.7690592212257,134.41812133789062,2829186,0.0,0.0,0.0,0.007502492958585627,0.020257524260909033,1564504.55,126.47025756835937,0,20,7,2020,0,PSO.KA
2020-07-21 00:00:00+05:00,135.3252291320823,137.82762908935547,132.01736937500536,136.85012817382812,4469520,0.0,0.0,0.0,0.01809284947394918,0.02002343210674817,1724858.95,127.54394454956055,0,21,7,2020,1,PSO.KA
2020-07-22 00:00:00+05:00,138.40632988269266,142.70733440683915,138.02314518397353,139.86866760253906,5699176,0.0,0.0,0.0,0.022057264169141,0.020153802691127216,1941023.6,128.761128616333,0,22,7,2020,2,PSO.KA
2020-07-23 00:00:00+05:00,142.24593656611145,142.71514180527453,137.33497264104676,138.17953491210938,1884574,0.0,0.0,0.0,-0.012076562388008472,0.020128021673048006,1996284.7,129.96619110107423,0,23,7,2020,3,PSO.KA
2020-07-24 00:00:00+05:00,136.9361678285089,137.6321481001289,135.67714599643386,136.35748291015625,920502,0.0,0.0,0.0,-0.013186120528716927,0.020662728388176333,1979887.55,130.9777084350586,0,24,7,2020,4,PSO.KA
2020-07-27 00:00:00+05:00,136.35748661975526,138.17955006185448,135.2783335431797,137.06129455566406,991349,0.0,0.0,0.0,0.005161518315584868,0.01757774974025873,1858248.4,131.70848922729493,0,27,7,2020,0,PSO.KA
2020-07-28 00:00:00+05:00,137.23333663358247,138.7660516528669,136.537356338294,136.93617248535156,1014174,0.0,0.0,0.0,-0.0009128913506772918,0.01760851193313292,1764423.8,132.37123527526856,0,28,7,2020,1,PSO.KA
2020-07-29 00:00:00+05:00,139.19615529965466,141.8158629953836,137.82765377283224,139.11795043945312,2875853,0.0,0.0,0.0,0.015932809530914582,0.017146635102001782,1795586.6,132.98471450805664,0,29,7,2020,2,PSO.KA
2020-07-30 00:00:00+05:00,139.97814680994236,142.31633355790132,138.02314475952414,141.47177124023438,2483784,0.0,0.0,0.0,0.016919605222373457,0.01704760753186931,1859149.6,133.77062530517577,0,30,7,2020,3,PSO.KA
2020-07-31 00:00:00+05:00,141.47177124023438,141.47177124023438,141.47177124023438,141.47177124023438,0,0.0,0.0,0.0,0.0,0.01674190517930935,1837912.15,134.6136215209961,0,31,7,2020,4,PSO.KA
2020-08-03 00:00:00+05:00,143.10615011386818,146.6251538051928,142.32414929357384,145.3192138671875,4817113,0.0,0.0,0.0,0.027195832732027858,0.01705493574169208,2029576.5,135.51487770080567,0,3,8,2020,0,PSO.KA
2020-08-04 00:00:00+05:00,145.46780315781368,146.78155887361922,137.2489664915521,140.97129821777344,3922264,0.0,0.0,0.0,-0.029919757571684746,0.01893095491134456,2188849.1,136.16589431762696,0,4,8,2020,1,PSO.KA
2020-08-05 00:00:00+05:00,141.54216591023555,143.6848527174642,140.0641846550982,142.69952392578125,1368237,0.0,0.0,0.0,0.012259415426096432,0.01899178348317057,2212271.9,136.85366516113282,0,5,8,2020,2,PSO.KA
2020-08-06 00:00:00+05:00,144.2009444073961,145.84315087925881,142.71514764324252,143.2469024658203,1961343,0.0,0.0,0.0,0.0038358820336623634,0.018948551826822948,2225315.45,137.49920578002929,0,6,8,2020,3,PSO.KA
2020-08-07 00:00:00+05:00,142.33197557840595,143.88034590891792,140.0641778040566,141.65945434570312,1273706,0.0,0.0,0.0,-0.01108190189659397,0.018912156214496646,2267455.05,138.14279327392578,0,7,8,2020,4,PSO.KA
2020-08-10 00:00:00+05:00,143.1061500820494,144.8656519273205,142.3241492619289,143.77867126464844,1580625,0.0,0.0,0.0,0.014959939869411132,0.015114254528271363,2130583.05,138.54004974365233,0,10,8,2020,0,PSO.KA
2020-08-11 00:00:00+05:00,145.49124775954823,148.58014845946536,144.35734901304508,147.00050354003906,4152665,0.0,0.0,0.0,0.02240827688176572,0.014442364344629963,2249643.75,139.2520606994629,0,11,8,2020,1,PSO.KA
2020-08-12 00:00:00+05:00,148.65836947400442,148.98680840600255,143.89597512906582,144.63888549804688,2096321,0.0,0.0,0.0,-0.016065373826076312,0.015044698303105064,2314378.6,139.88078994750975,0,12,8,2020,2,PSO.KA
2020-08-13 00:00:00+05:00,145.25665459370043,145.25665459370043,143.02794744878355,144.66233825683594,1036716,0.0,0.0,0.0,0.0001621469821777577,0.015052243348925229,2317425.7,140.45634231567382,0,13,8,2020,3,PSO.KA
2020-08-14 00:00:00+05:00,144.66233825683594,144.66233825683594,144.66233825683594,144.66233825683594,0,0.0,0.0,0.0,0.0,0.01507466489717153,2268855.4,141.01860122680665,0,14,8,2020,4,PSO.KA
2020-08-17 00:00:00+05:00,145.06896728150696,154.0541609654555,145.06896728150696,152.72476196289062,7637592,0.0,0.0,0.0,0.05573270695888044,0.018987128589634736,2509275.7,141.93393325805664,0,17,8,2020,0,PSO.KA
2020-08-18 00:00:00+05:00,153.65536127336767,154.05417743706326,149.75317248323663,150.28492736816406,1990746,0.0,0.0,0.0,-0.01597537009302652,0.01942252240522197,2385337.0,142.60567321777344,0,18,8,2020,1,PSO.KA
2020-08-19 00:00:00+05:00,152.0209619363772,152.29466700947705,148.9789790777709,149.44036865234375,1599963,0.0,0.0,0.0,-0.005619716698211041,0.019117097660073485,2180376.35,143.08425827026366,0,19,8,2020,2,PSO.KA
2020-08-20 00:00:00+05:00,149.55764139627814,152.48232845701926,148.58014047211944,149.5811004638672,2554059,0.0,0.0,0.0,0.0009417255377015543,0.01877792326224467,2213850.6,143.65433654785156,0,20,8,2020,3,PSO.KA
2020-08-21 00:00:00+05:00,149.36998681019801,150.69157023327392,143.88034911303356,145.8588104248047,3743485,0.0,0.0,0.0,-0.02488476169462106,0.01951374291106246,2354999.75,144.129402923584,0,21,8,2020,4,PSO.KA
2020-08-24 00:00:00+05:00,144.67016732797498,148.77567207647158,144.67016732797498,147.91546630859375,1556612,0.0,0.0,0.0,0.014100319876455769,0.019654394799724854,2383262.9,144.67211151123047,0,24,8,2020,0,PSO.KA
2020-08-25 00:00:00+05:00,148.9789809364756,151.0121879644485,147.80597963550346,149.19012451171875,2420442,0.0,0.0,0.0,0.008617477502086857,0.019644556303253676,2453576.3,145.28480911254883,0,25,8,2020,1,PSO.KA
2020-08-26 00:00:00+05:00,151.16078145371418,151.29372017931053,149.36999265019105,149.6749725341797,1853454,0.0,0.0,0.0,0.003249866732451645,0.01945908579330506,2402456.35,145.81266021728516,0,26,8,2020,2,PSO.KA
2020-08-27 00:00:00+05:00,149.6749509643603,151.08255481545163,149.12755278126517,149.6984100341797,1959635,0.0,0.0,0.0,0.00015658930550088712,0.01922575952633747,2376248.9,146.22399215698243,0,27,8,2020,3,PSO.KA
2020-08-28 00:00:00+05:00,150.4960821225223,150.4960821225223,147.83728363577043,148.18136596679688,557614,0.0,0.0,0.0,-0.010134002539081366,0.01944142100140106,2404129.6,146.55947189331056,0,28,8,2020,4,PSO.KA
2020-08-31 00:00:00+05:00,150.5195136036309,150.5351569610065,148.5879706350469,150.05813598632812,1237668,0.0,0.0,0.0,0.012665357801815436,0.01872826960260928,2225157.35,146.7964179992676,0,31,8,2020,0,PSO.KA
2020-09-01 00:00:00+05:00,147.01615163886547,149.44035891224772,146.24979418947547,149.11973571777344,2404791,0.0,0.0,0.0,-0.006253578070836374,0.017314924132221465,2149283.7,147.20383987426757,0,1,9,2020,1,PSO.KA
2020-09-02 00:00:00+05:00,150.14416392744073,155.03166926362042,149.75316350054635,153.34254455566406,5667660,0.0,0.0,0.0,0.028318242502003876,0.01812267136511666,2364254.85,147.73599090576172,0,2,9,2020,2,PSO.KA
2020-09-03 00:00:00+05:00,153.858666055305,157.5653543514831,153.858666055305,154.35914611816406,5210422,0.0,0.0,0.0,0.006629611928286261,0.01813407708947685,2526708.8,148.2916030883789,0,3,9,2020,3,PSO.KA
2020-09-04 00:00:00+05:00,154.0541709298683,155.22717223136473,151.71598403989293,152.62310791015625,2302008,0.0,0.0,0.0,-0.011246746640324434,0.01814127930602999,2578123.9,148.83978576660155,0,4,9,2020,4,PSO.KA
2020-09-07 00:00:00+05:00,152.49016779904406,154.8361703805678,151.32498222122825,152.810791015625,1754841,0.0,0.0,0.0,0.001229716181505358,0.01795912123430569,2586834.7,149.2913917541504,0,7,9,2020,0,PSO.KA
2020-09-08 00:00:00+05:00,152.49015370507433,156.47836249800721,151.09037754439,153.8039093017578,3445610,0.0,0.0,0.0,0.0064990062516676605,0.017407488797674998,2551481.95,149.63156204223634,0,8,9,2020,1,PSO.KA
2020-09-09 00:00:00+05:00,154.0541640301425,154.0541640301425,150.73066049142113,151.9349365234375,2070007,0.0,0.0,0.0,-0.012151659777733359,0.017209788139692424,2550166.25,149.99636459350586,0,9,9,2020,2,PSO.KA
2020-09-10 00:00:00+05:00,153.26435674944568,161.01397640075146,152.4901715826745,158.0658416748047,9336085,0.0,0.0,0.0,0.0403521750273772,0.01914725841677591,2965134.7,150.6665397644043,0,10,9,2020,3,PSO.KA
2020-09-11 00:00:00+05:00,158.74616715449494,160.6229643577515,157.18998122022802,159.11370849609375,2196793,0.0,0.0,0.0,0.006629305928379292,0.019120590763287516,3074974.35,151.38910827636718,0,11,9,2020,4,PSO.KA
2020-09-14 00:00:00+05:00,160.31016239452774,163.43816556320144,155.69636249368807,161.86634826660156,4876112,0.0,0.0,0.0,0.01729982788111184,0.015296320564540049,2936900.35,151.84618759155273,0,14,9,2020,0,PSO.KA
2020-09-15 00:00:00+05:00,163.04716459966892,164.06376801242686,160.50566203396664,161.15472412109375,2897224,0.0,0.0,0.0,-0.00439636869014759,0.014748806784223871,2982224.25,152.38967742919922,0,15,9,2020,1,PSO.KA
2020-09-16 00:00:00+05:00,162.06186511899887,162.5623452001233,158.3942791176463,159.01988220214844,1089896,0.0,0.0,0.0,-0.01324715692070666,0.015094326538564464,2956720.9,152.86865310668946,0,16,9,2020,2,PSO.KA
