Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Returns,Volatility,Volume_MA,Price_MA,Hour,Day,Month,Year,DayOfWeek,Ticker
2020-05-18 00:00:00+05:00,26.96931774494358,27.148772558868032,25.892596684954714,26.138704299926758,183275,0.0,0.0,0.0,,,,,0,18,5,2020,0,BAHL.KA
2020-05-19 00:00:00+05:00,26.14896064769715,26.559140031385073,26.14896064769715,26.261760711669922,359511,0.0,0.0,0.0,0.004707823705841108,,,,0,19,5,2020,1,BAHL.KA
2020-05-20 00:00:00+05:00,26.261762616227372,26.354053228736458,25.743909517605307,26.225872039794922,261826,0.0,0.0,0.0,-0.0013665752372441498,,,,0,20,5,2020,2,BAHL.KA
2020-05-21 00:00:00+05:00,26.148959291228955,26.661683983213837,26.148959291228955,26.15921401977539,265649,0.0,0.0,0.0,-0.0025416893637849602,,,,0,21,5,2020,3,BAHL.KA
2020-05-22 00:00:00+05:00,26.15921401977539,26.15921401977539,26.15921401977539,26.15921401977539,0,0.0,0.0,0.0,0.0,,,,0,22,5,2020,4,BAHL.KA
2020-05-25 00:00:00+05:00,26.15921401977539,26.15921401977539,26.15921401977539,26.15921401977539,0,0.0,0.0,0.0,0.0,,,,0,25,5,2020,0,BAHL.KA
2020-05-26 00:00:00+05:00,26.15921401977539,26.15921401977539,26.15921401977539,26.15921401977539,0,0.0,0.0,0.0,0.0,,,,0,26,5,2020,1,BAHL.KA
2020-05-27 00:00:00+05:00,26.15921401977539,26.15921401977539,26.15921401977539,26.15921401977539,0,0.0,0.0,0.0,0.0,,,,0,27,5,2020,2,BAHL.KA
2020-05-28 00:00:00+05:00,26.123326461619364,26.395069953837385,25.892599932429675,25.918235778808594,151448,0.0,0.0,0.0,-0.009211983234076793,,,,0,28,5,2020,3,BAHL.KA
2020-05-29 00:00:00+05:00,25.790051665259483,26.646302919583455,25.790051665259483,26.41044807434082,321542,0.0,0.0,0.0,0.018990964498234453,,,,0,29,5,2020,4,BAHL.KA
2020-06-01 00:00:00+05:00,26.302779309802123,27.507683647026063,26.302779309802123,27.210302352905273,145697,0.0,0.0,0.0,0.030285524740549796,,,,0,1,6,2020,0,BAHL.KA
2020-06-02 00:00:00+05:00,26.91805120873023,28.43058971544637,26.91805120873023,27.999900817871094,323280,0.0,0.0,0.0,0.029018364247669348,,,,0,2,6,2020,1,BAHL.KA
2020-06-03 00:00:00+05:00,28.19985797460925,28.553637306897777,27.938369243072426,28.220367431640625,340698,0.0,0.0,0.0,0.007873835525475048,,,,0,3,6,2020,2,BAHL.KA
2020-06-04 00:00:00+05:00,28.63567788604712,28.661315689495215,28.194736222730867,28.21011734008789,920367,0.0,0.0,0.0,-0.00036321609127032417,,,,0,4,6,2020,3,BAHL.KA
2020-06-05 00:00:00+05:00,28.210117337152315,28.45622499428803,27.76404733083694,28.138336181640625,168115,0.0,0.0,0.0,-0.0025445182514451936,,,,0,5,6,2020,4,BAHL.KA
2020-06-08 00:00:00+05:00,28.184479315360978,28.199860431529853,27.68713569641113,27.687135696411133,290907,0.0,0.0,0.0,-0.01603508047941682,,,,0,8,6,2020,0,BAHL.KA
2020-06-09 00:00:00+05:00,28.148591213219333,28.148591213219333,27.44103046894739,27.943500518798828,1935212,0.0,0.0,0.0,0.009259347922397243,,,,0,9,6,2020,1,BAHL.KA
2020-06-10 00:00:00+05:00,28.122950943431537,28.815130509486984,27.764045193502394,28.548513412475586,908647,0.0,0.0,0.0,0.021651292158966884,,,,0,10,6,2020,2,BAHL.KA
2020-06-11 00:00:00+05:00,28.968948364257812,29.327856080302666,28.456223614447943,28.968948364257812,401747,0.0,0.0,0.0,0.01472703484443083,,,,0,11,6,2020,3,BAHL.KA
2020-06-12 00:00:00+05:00,27.6922636836198,28.712586826066143,27.6922636836198,28.492115020751953,65928,0.0,0.0,0.0,-0.01646015373116483,,352192.45,27.15851640701294,0,12,6,2020,4,BAHL.KA
2020-06-15 00:00:00+05:00,28.91767834261806,28.91767834261806,27.692264476815538,28.230627059936523,153772,0.0,0.0,0.0,-0.009177555285909023,0.01333179960652485,350717.3,27.263112545013428,0,15,6,2020,0,BAHL.KA
2020-06-16 00:00:00+05:00,28.456222511181593,28.456222511181593,27.943497781250393,28.276769638061523,1387162,0.0,0.0,0.0,0.0016344864755231114,0.013340201266302459,402099.85,27.363862991333008,0,16,6,2020,1,BAHL.KA
2020-06-17 00:00:00+05:00,28.456222546277854,28.456222546277854,27.225682410569448,28.169095993041992,976793,0.0,0.0,0.0,-0.0038078481523079466,0.013400869641781516,437848.2,27.46102418899536,0,17,6,2020,2,BAHL.KA
2020-06-18 00:00:00+05:00,27.76404233474801,28.148585846553996,26.661683485215068,26.72833824157715,483730,0.0,0.0,0.0,-0.051146751454882455,0.01815106134828257,448752.25,27.489480400085448,0,18,6,2020,3,BAHL.KA
2020-06-19 00:00:00+05:00,26.918047225488436,27.251319068731252,26.441213089594335,27.010337829589844,100423,0.0,0.0,0.0,0.010550584382160721,0.01826624047379217,453773.4,27.532036590576173,0,19,6,2020,4,BAHL.KA
2020-06-22 00:00:00+05:00,27.12314116242264,27.430775242600568,26.794995666105798,27.184667587280273,243960,0.0,0.0,0.0,0.006454186496677172,0.01829046577978534,465971.4,27.583309268951417,0,22,6,2020,0,BAHL.KA
2020-06-23 00:00:00+05:00,27.18979178690696,27.430773035722286,26.918048306082614,27.020593643188477,258278,0.0,0.0,0.0,-0.006035532476717398,0.018376264974673793,478885.3,27.62637825012207,0,23,6,2020,1,BAHL.KA
2020-06-24 00:00:00+05:00,27.620484273349504,27.620484273349504,26.918051848940603,26.928306579589844,53693,0.0,0.0,0.0,-0.003415434346754176,0.018409547813947394,481569.95,27.664832878112794,0,24,6,2020,2,BAHL.KA
2020-06-25 00:00:00+05:00,27.225684281230958,27.32822962556743,26.923176591177736,26.984704971313477,133032,0.0,0.0,0.0,0.002094390583267547,0.018232405235752553,480649.15,27.718156337738037,0,25,6,2020,3,BAHL.KA
2020-06-26 00:00:00+05:00,26.661687017010692,27.174411767337823,26.40532464184713,27.102630615234375,230566,0.0,0.0,0.0,0.0043700920223608275,0.017811030766601905,476100.35,27.752765464782716,0,26,6,2020,4,BAHL.KA
2020-06-29 00:00:00+05:00,27.430773023822596,27.430773023822596,26.420704680985946,26.554014205932617,189318,0.0,0.0,0.0,-0.020242183022388227,0.01707336505177411,478281.4,27.71995105743408,0,29,6,2020,0,BAHL.KA
2020-06-30 00:00:00+05:00,27.148777875506894,27.174413723690897,26.148964149212,26.815505981445312,704384,0.0,0.0,0.0,0.00984754220152051,0.015784119195462954,497336.6,27.660731315612793,0,30,6,2020,1,BAHL.KA
2020-07-01 00:00:00+05:00,26.661684285680685,26.861646604880967,26.200231275303487,26.359176635742188,417674,0.0,0.0,0.0,-0.017017368459087745,0.015941958389969674,501185.4,27.56767177581787,0,1,7,2020,2,BAHL.KA
2020-07-02 00:00:00+05:00,26.405330285885817,27.046236360785958,26.405330285885817,26.923181533813477,236672,0.0,0.0,0.0,0.02139690878305034,0.016867385381213653,467000.65,27.50332498550415,0,2,7,2020,3,BAHL.KA
2020-07-03 00:00:00+05:00,27.11288371520276,27.11288371520276,26.584775924105173,26.907793045043945,411785,0.0,0.0,0.0,-0.0005715702191512184,0.01687100152813129,479184.15,27.441797828674318,0,3,7,2020,4,BAHL.KA
2020-07-06 00:00:00+05:00,27.071867016170312,27.071867016170312,26.64630648118565,26.748849868774414,632077,0.0,0.0,0.0,-0.0059069569921047504,0.01658008205971341,496242.65,27.39488353729248,0,6,7,2020,0,BAHL.KA
2020-07-07 00:00:00+05:00,26.71808460408948,27.02059225729679,26.610412885801164,26.774484634399414,1036151,0.0,0.0,0.0,0.0009583502001304645,0.016397091296064096,451289.6,27.33643274307251,0,7,7,2020,1,BAHL.KA
2020-07-08 00:00:00+05:00,26.902665552406155,27.12313732920139,26.794991879260234,27.041101455688477,675450,0.0,0.0,0.0,0.00995786940177057,0.015702974650079787,439629.75,27.261062145233154,0,8,7,2020,2,BAHL.KA
2020-07-09 00:00:00+05:00,27.16928217570947,28.174222098400758,27.16928217570947,27.82556915283203,900591,0.0,0.0,0.0,0.02901019762190682,0.016817226111868647,464571.95,27.203893184661865,0,9,7,2020,3,BAHL.KA
2020-07-10 00:00:00+05:00,28.097313189666025,28.199858520920003,27.68713382053964,28.117822647094727,197457,0.0,0.0,0.0,0.010503055396908323,0.01666657510816386,471148.4,27.185178565979005,0,10,7,2020,4,BAHL.KA
2020-07-13 00:00:00+05:00,28.117826175053843,28.71258682388443,27.738408988575305,28.45622444152832,1454487,0.0,0.0,0.0,0.012035135105618044,0.016761804188561533,536184.15,27.196458435058595,0,13,7,2020,0,BAHL.KA
2020-07-14 00:00:00+05:00,28.584408639276575,28.63568033878476,28.199865025295274,28.39470100402832,625378,0.0,0.0,0.0,-0.002162037962078145,0.016770174442641027,498094.95,27.202355003356935,0,14,7,2020,1,BAHL.KA
2020-07-15 00:00:00+05:00,28.712590171741443,28.712590171741443,27.33848748562262,28.092193603515625,523505,0.0,0.0,0.0,-0.010653656837935288,0.016928485146798854,475430.55,27.198509883880615,0,15,7,2020,2,BAHL.KA
2020-07-16 00:00:00+05:00,28.199858278548632,28.353675296162816,27.87171478606784,28.204984664916992,445611,0.0,0.0,0.0,0.004015032182721923,0.011904753168455118,473524.6,27.272342205047607,0,16,7,2020,3,BAHL.KA
2020-07-17 00:00:00+05:00,28.456222258002512,28.456222258002512,28.199859895317804,28.328041076660156,415614,0.0,0.0,0.0,0.004362931347246191,0.011771273221856412,489284.15,27.338227367401124,0,17,7,2020,4,BAHL.KA
2020-07-20 00:00:00+05:00,28.456223350455353,28.584404536718665,28.19986097792873,28.374187469482422,390762,0.0,0.0,0.0,0.0016290004909760292,0.01173427606492743,496624.25,27.39770336151123,0,20,7,2020,0,BAHL.KA
2020-07-21 00:00:00+05:00,28.86640416384196,28.86640416384196,28.194735966817884,28.261388778686523,652203,0.0,0.0,0.0,-0.003975398094384852,0.011666945185797572,516320.5,27.459743118286134,0,21,7,2020,1,BAHL.KA
